[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.50, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
  33 -.14502134113055E-001 0.11602624723471E-004 0.34192439150743E-015 0.56392323982983E-015 0.22266983824067E+000 0.12947394679395E-010 0.54448676568845E-002 0.51936398163768E-005 0.89253191222658E-019 0.59133499547177E-020 0.17824361651622E-009 0.25397177676257E-001 0.57249875027278E-003 0.15856369803120E-002 0.47398703441870E-014 0.29207210419808E-004 0.96804658900900E-010 0.11474674388875E-004 0.68381680095230E-013 0.93417950960708E-005 -.60449405046092E-021 0.43093310218246E-009 0.74426316003216E+000 -.23682834220072E-025 0.37923784873538E+003 0.50231375156131E-002 -.12231106176469E+003 0.28366051540586E-001 0.10132500000000E+006 0.90580241613628E-003 0.28187931783950E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.37923784873538E+003 0.11521421929000E-004
  34 -.11439115027354E-001 0.11840111504889E-004 0.45072554067747E-015 0.73697525764665E-015 0.22240684985714E+000 0.15507825492080E-010 0.57028782737636E-002 0.54792428076621E-005 0.12703188534780E-018 0.84969359876490E-020 0.21445166399298E-009 0.25280052012044E-001 0.60431672486524E-003 0.16990428498762E-002 0.60946041137094E-014 0.31296700080067E-004 0.11927658220689E-009 0.12285648760310E-004 0.86580606956347E-013 0.10062240082944E-004 -.64134762724889E-021 0.45501265450282E-009 0.74423589553473E+000 -.25074619376746E-025 0.38329757190550E+003 0.50231375156131E-002 -.12206166472529E+003 0.28366051540586E-001 0.10132500000000E+006 0.89616331078124E-003 0.28186509020725E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.38329757190550E+003 0.14319961001403E-004
  35 -.84634865775057E-002 0.12075765539708E-004 0.59072011343930E-015 0.95995857423590E-015 0.22213699719673E+000 0.18502059302005E-010 0.59628468065230E-002 0.57692859582326E-005 0.17960299423643E-018 0.12126695566499E-019 0.25727404639277E-009 0.25162867763410E-001 0.63665928058229E-003 0.18158795743757E-002 0.77869946612522E-014 0.33448909951745E-004 0.14614839386000E-009 0.13120853076926E-004 0.10894661713679E-012 0.10808609026099E-004 -.67978316106429E-021 0.47949290738769E-009 0.74420952505329E+000 -.26405101796238E-025 0.38740479487085E+003 0.50231375156131E-002 -.12181650642579E+003 0.28366051540586E-001 0.10132500000000E+006 0.88661698122325E-003 0.28185068804548E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.38740479487085E+003 0.17707207316930E-004
  36 -.55688290911074E-002 0.12309767475719E-004 0.76994274785950E-015 0.12465277002036E-014 0.22186040640539E+000 0.21991688882447E-010 0.62247165227169E-002 0.60636864232357E-005 0.25229981680341E-018 0.17193448703424E-019 0.30777495558140E-009 0.25045607686649E-001 0.66951807681341E-003 0.19361169261496E-002 0.98898079163171E-014 0.35663227078097E-004 0.17811765584226E-009 0.13980102630029E-004 0.13629393453630E-012 0.11580853555532E-004 -.71971573406965E-021 0.50436727392269E-009 0.74418403573272E+000 -.27830490502694E-025 0.39155833745669E+003 0.50231375156131E-002 -.12157551510906E+003 0.28366051540586E-001 0.10132500000000E+006 0.87716666733261E-003 0.28183612464640E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.39155833745669E+003 0.21788539925311E-004
  37 -.27511337125983E-002 0.12542134393667E-004 0.99812076923783E-015 0.16136539366116E-014 0.22157737640759E+000 0.26042666294015E-010 0.64882694234378E-002 0.63621782839981E-005 0.35214434393740E-018 0.24216861444714E-019 0.36712573063895E-009 0.24928327995891E-001 0.70286428552480E-003 0.20596475401037E-002 0.12487414026580E-013 0.37937618908062E-004 0.21593928471829E-009 0.14862662514116E-004 0.16954858531874E-012 0.12378421458038E-004 -.76100953988366E-021 0.52961366512526E-009 0.74415943019299E+000 -.29278191486721E-025 0.39575444638588E+003 0.50231375156131E-002 -.12133876672182E+003 0.28366051540586E-001 0.10132500000000E+006 0.86782096163600E-003 0.28182142183806E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.39575444638588E+003 0.26681651527635E-004
  38 0.00000000000000E+000 0.12773447678230E-004 0.12878479574077E-014 0.20837985811575E-014 0.22128748280073E+000 0.30739469163651E-010 0.67539540134674E-002 0.66652534354008E-005 0.48873758208955E-018 0.33912843352267E-019 0.43682129977138E-009 0.24810791014167E-001 0.73675375516744E-003 0.21866789065967E-002 0.15686826948254E-013 0.40275849490504E-004 0.26055924836730E-009 0.15770047821203E-004 0.20988052146859E-012 0.13202794378402E-004 -.80360832977736E-021 0.55527411324051E-009 0.74413565083344E+000 -.30750506764081E-025 0.40000000000000E+003 0.50231375156131E-002 -.12110574922865E+003 0.28366051540586E-001 0.10132500000000E+006 0.85856474330218E-003 0.28180656376504E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.40000000000000E+003 0.32535026009376E-004
  39 0.26629112767925E-002 0.13001579515397E-004 0.16502258642032E-014 0.26782290443318E-014 0.22099375127947E+000 0.36112800575996E-010 0.70190963089367E-002 0.69698207838376E-005 0.67251587411886E-018 0.47074262714632E-019 0.51760564251158E-009 0.24694135658224E-001 0.77084134704300E-003 0.23159002948961E-002 0.19567976946196E-013 0.42653743951090E-004 0.31241917775869E-009 0.16692930730393E-004 0.25807788600946E-012 0.14045554680730E-004 -.84692058383244E-021 0.58108701713707E-009 0.74411291003426E+000 -.32232187750026E-025 0.40425182795394E+003 0.50231375156131E-002 -.12087864153794E+003 0.28366051540586E-001 0.10132500000000E+006 0.84948977532159E-003 0.28179170905187E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.40425182795394E+003 0.39436878242516E-004
  40 0.52822221452618E-002 0.13230097423102E-004 0.21082665087660E-014 0.34392552447961E-014 0.22069186871061E+000 0.42333702484339E-010 0.72876533442053E-002 0.72804019677651E-005 0.92206654524077E-018 0.65101986327466E-019 0.61239363113537E-009 0.24576583982782E-001 0.80563386689411E-003 0.24492268522634E-002 0.24325342877387E-013 0.45106491411414E-004 0.37332738164618E-009 0.17645023269529E-004 0.31629417212532E-012 0.14919310274759E-004 -.89141259625083E-021 0.60743591513627E-009 0.74409085028307E+000 -.33745247193927E-025 0.40857307068509E+003 0.50231375156131E-002 -.12065392917321E+003 0.28366051540586E-001 0.10132500000000E+006 0.84046027610634E-003 0.28177664436566E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.40857307068509E+003 0.47665110383320E-004
  41 0.78455063491071E-002 0.13457735421547E-004 0.26819290986639E-014 0.44068081859628E-014 0.22038366778552E+000 0.49476614917786E-010 0.75580032124723E-002 0.75951263394751E-005 0.12574631037692E-017 0.89539067620598E-019 0.72273434645053E-009 0.24458818563010E-001 0.84092291262928E-003 0.25858731210160E-002 0.30101654053406E-013 0.47619579082672E-004 0.44417823795122E-009 0.18620749295018E-004 0.38596993624709E-012 0.15819084963173E-004 -.93661810707751E-021 0.63416277969139E-009 0.74406960027927E+000 -.35280517386160E-025 0.41293751339635E+003 0.50231375156131E-002 -.12043292565517E+003 0.28366051540586E-001 0.10132500000000E+006 0.83153244849716E-003 0.28176146848954E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.41293751339635E+003 0.57386613090187E-004
  42 0.10354551606014E-001 0.13684442270382E-004 0.33971828771459E-014 0.56339588350402E-014 0.22006944103259E+000 0.57650898088256E-010 0.78299338037174E-002 0.79137317213970E-005 0.17056325504631E-017 0.12246713536556E-018 0.85078363182018E-009 0.24340899861412E-001 0.87667992770422E-003 0.27257274214997E-002 0.37082615510785E-013 0.50190896011762E-004 0.52621015883330E-009 0.19619345744544E-004 0.46900290892316E-012 0.16744271517131E-004 -.98227537617506E-021 0.66124576725248E-009 0.74404916316941E+000 -.37861596319245E-025 0.41734147330716E+003 0.50231375156131E-002 -.12021571049062E+003 0.28366051540586E-001 0.10132500000000E+006 0.82271319212892E-003 0.28174620097850E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.41734147330716E+003 0.68824992898703E-004
  43 0.12812559195643E-001 0.13910306424562E-004 0.42856492231673E-014 0.71876301019068E-014 0.21974928308228E+000 0.66980876907381E-010 0.81034090695645E-002 0.82361589641707E-005 0.23014605040542E-017 0.16660399305054E-018 0.99902287764377E-009 0.24222812422103E-001 0.91289907977116E-003 0.28687643293135E-002 0.45486731857330E-013 0.52819917609949E-004 0.62081498661253E-009 0.20640665746868E-004 0.56760483766189E-012 0.17694823313830E-004 -.10281332268700E-020 0.68868025084780E-009 0.74402952776878E+000 -.39850243785740E-025 0.42178409767445E+003 0.50231375156131E-002 -.12000221688957E+003 0.28366051540586E-001 0.10132500000000E+006 0.81400325770830E-003 0.28173085118247E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.42178409767445E+003 0.82237710325920E-004
  44 0.15222351503729E-001 0.14135398242872E-004 0.53852939733134E-014 0.91513594167240E-014 0.21942329958880E+000 0.77602474114892E-010 0.83783827102267E-002 0.85623367269947E-005 0.30896698052452E-017 0.22546146967519E-018 0.11702214239442E-008 0.24104546434748E-001 0.94957315754013E-003 0.30149525416678E-002 0.55566098845760E-013 0.55506010376675E-004 0.72950208897545E-009 0.21684520575783E-004 0.68429647509219E-012 0.18670651160076E-004 -.10739255393568E-020 0.71646056656019E-009 0.74401068395540E+000 -.41459250737068E-025 0.42626436801157E+003 0.50231375156131E-002 -.11979238828758E+003 0.28366051540586E-001 0.10132500000000E+006 0.80540354906330E-003 0.28171542871221E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.42626436801157E+003 0.97913390836370E-004
  45 0.17586508333800E-001 0.14359780226811E-004 0.67416162770567E-014 0.11629359598150E-013 0.21909159492535E+000 0.89664321890378E-010 0.86548091222998E-002 0.88921941322281E-005 0.41273522490570E-017 0.30355713581641E-018 0.13674682376399E-008 0.23986092892777E-001 0.98669499141228E-003 0.31642603711564E-002 0.67610995631886E-013 0.58248532721185E-004 0.85390554553838E-009 0.22750718796965E-004 0.82194723179898E-012 0.19671659403430E-004 -.11193800105580E-020 0.74458108923486E-009 0.74399262175520E+000 -.43153782923651E-025 0.43078127672857E+003 0.50231375156131E-002 -.11958616899478E+003 0.28366051540586E-001 0.10132500000000E+006 0.79691477181866E-003 0.28169994283858E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.43078127672857E+003 0.11617517870411E-003
  46 0.19907405230100E-001 0.14583508990042E-004 0.84090325182546E-014 0.14751515429319E-013 0.21875427054931E+000 0.10332871909239E-009 0.89326447959304E-002 0.92256624049261E-005 0.54870753768619E-017 0.40667599425752E-018 0.15942025895955E-008 0.23867442943138E-001 0.10242576408421E-002 0.33166565313234E-002 0.81954808058688E-013 0.61046849138720E-004 0.99578908208758E-009 0.23839071799305E-004 0.98381691319849E-012 0.20697751252221E-004 -.11642269329412E-020 0.77303637424177E-009 0.74397533122842E+000 -.45021529827746E-025 0.43533385027589E+003 0.50231375156131E-002 -.11938350292911E+003 0.28366051540586E-001 0.10132500000000E+006 0.78853740452149E-003 0.28168440242698E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.43533385027589E+003 0.13738404437142E-003
  47 0.22187216873333E-001 0.14806634132952E-004 0.10452488546963E-013 0.18679523364417E-013 0.21841142779687E+000 0.11877247148693E-009 0.92118460194018E-002 0.95626721042918E-005 0.72606737059360E-017 0.54219207275430E-018 0.18542440954571E-008 0.23748588822486E-001 0.10622540857371E-002 0.34721089232311E-002 0.98979297878874E-013 0.63900307654602E-004 0.11570489351761E-008 0.24949385055813E-004 0.11735997457698E-011 0.21748820682111E-004 -.12082089820096E-020 0.80182092354912E-009 0.74395880259946E+000 -.46671601605412E-025 0.43992111192621E+003 0.50231375156131E-002 -.11918433511774E+003 0.28366051540586E-001 0.10132500000000E+006 0.78027178204827E-003 0.28166881607749E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.43992111192621E+003 0.16194205738505E-003
  48 0.24427922417628E-001 0.15029197348743E-004 0.12949352658699E-013 0.23614446564866E-013 0.21806317048111E+000 0.13618771492024E-009 0.94923668834020E-002 0.99031506296963E-005 0.95638601493923E-017 0.71946217162978E-018 0.21518236037417E-008 0.23629524652784E-001 0.11006769473839E-002 0.36305834812677E-002 0.11912031723099E-012 0.66808218385879E-004 0.13397155606780E-008 0.26081449805506E-004 0.13954718341663E-011 0.22824744537535E-004 -.12510925922420E-020 0.83092897414860E-009 0.74394302633313E+000 -.47678468267601E-025 0.44454204890956E+003 0.50231375156131E-002 -.11898861279411E+003 0.28366051540586E-001 0.10132500000000E+006 0.77211816226147E-003 0.28165319224601E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.44454204890956E+003 0.19029575151155E-003
  49 0.26631287449867E-001 0.15251229214126E-004 0.15991604619434E-013 0.29805916938709E-013 0.21770961132210E+000 0.15578247297738E-009 0.97741543596130E-002 0.10247016073677E-004 0.12541767783633E-016 0.95030238484380E-018 0.24916105121131E-008 0.23510248466091E-001 0.11395177952518E-002 0.37920412388816E-002 0.14287367534689E-012 0.69769799489633E-004 0.15459514938545E-008 0.27235022009302E-004 0.16541388807054E-011 0.23925362286693E-004 -.12926802294864E-020 0.86035397276127E-009 0.74392799333345E+000 -.48826391781710E-025 0.44919553071282E+003 0.50231375156131E-002 -.11879628832282E+003 0.28366051540586E-001 0.10132500000000E+006 0.76407686868381E-003 0.28163753952468E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.44919553071282E+003 0.22293915163088E-003
  50 0.28798959626949E-001 0.15472757537070E-004 0.19688582076100E-013 0.37563752013274E-013 0.21735085998014E+000 0.17778218525757E-009 0.10057158099360E-001 0.10594188997994E-004 0.16375783005143E-016 0.12495778678685E-017 0.28787578653617E-008 0.23390757999397E-001 0.11787684774630E-002 0.39564437761536E-002 0.17080267750511E-012 0.72784276884221E-004 0.17780583326297E-008 0.28409861184660E-004 0.19549006911626E-011 0.25050512786525E-004 -.13328257447576E-020 0.89008958366265E-009 0.74391369434322E+000 -.49575726426970E-025 0.45388047025280E+003 0.50231375156131E-002 -.11860731199658E+003 0.28366051540586E-001 0.10132500000000E+006 0.75614800918016E-003 0.28162186610171E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.45388047025280E+003 0.26041851463646E-003
  51 0.30932352230822E-001 0.15693794410054E-004 0.24169916283501E-013 0.47271521308811E-013 0.21698704503214E+000 0.20242928603289E-009 0.10341313247167E-001 0.10944571234683E-004 0.21291414102133E-016 0.16358888548813E-017 0.33189144271829E-008 0.23271057911827E-001 0.12184187255970E-002 0.41237431466341E-002 0.20354378470657E-012 0.75850699309510E-004 0.20384620186781E-008 0.29605658335460E-004 0.23036939904469E-011 0.26199965096618E-004 -.13714461848223E-020 0.92012787407391E-009 0.74390012076574E+000 -.50137226532971E-025 0.45859553913966E+003 0.50231375156131E-002 -.11842164320165E+003 0.28366051540586E-001 0.10132500000000E+006 0.74833196046300E-003 0.28160618071719E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.45859553913966E+003 0.30333389136783E-003
  52 0.33032821454108E-001 0.15914353339567E-004 0.29589567668818E-013 0.59404271883547E-013 0.21661828727421E+000 0.22998569517811E-009 0.10626561705900E-001 0.11298071819270E-004 0.27568240595951E-016 0.21324377644074E-017 0.38182887650562E-008 0.23151150766719E-001 0.12584590874015E-002 0.42938940915702E-002 0.24181650946130E-012 0.78968162080266E-004 0.23297276632694E-008 0.30822123144410E-004 0.27071795388054E-011 0.27373501708634E-004 -.14085387544011E-020 0.95046153589761E-009 0.74388726353061E+000 -.51106362731393E-025 0.46333951929265E+003 0.50231375156131E-002 -.11823923580631E+003 0.28366051540586E-001 0.10132500000000E+006 0.74062877169947E-003 0.28159049148664E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.46333951929265E+003 0.35234573083430E-003
  53 0.35101880267460E-001 0.16134471784031E-004 0.36131249242302E-013 0.74551683114933E-013 0.21624466108197E+000 0.26073746982526E-009 0.10912881293290E-001 0.11654643571216E-004 0.35552590929184E-016 0.27681342981880E-017 0.43837567231640E-008 0.23031024823514E-001 0.12988850837918E-002 0.44668720429154E-002 0.28643769374813E-012 0.82136136301811E-004 0.26545959753531E-008 0.32059112691495E-004 0.31728723650363E-011 0.28571043868752E-004 -.14441968846832E-020 0.98108703487179E-009 0.74387511198256E+000 -.51888761868210E-025 0.46811179108095E+003 0.50231375156131E-002 -.11806002046215E+003 0.28366051540586E-001 0.10132500000000E+006 0.73303742459258E-003 0.28157480431762E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.46811179108095E+003 0.40818590076321E-003
  54 0.37141532561302E-001 0.16354248467883E-004 0.44016369058402E-013 0.93450177459255E-013 0.21586612682383E+000 0.29500428305266E-009 0.11200335237683E-001 0.12014346209975E-004 0.45674781897765E-016 0.35790927237344E-017 0.50230663867932E-008 0.22910633433259E-001 0.13397044023369E-002 0.46427049462911E-002 0.33834535137851E-012 0.85355050170803E-004 0.30160687154045E-008 0.33316859269425E-004 0.37093660243599E-011 0.29792875852180E-004 -.14786260140141E-020 0.10120100596616E-008 0.74386365242630E+000 -.52526933401962E-025 0.47291316754636E+003 0.50231375156131E-002 -.11788387679796E+003 0.28366051540586E-001 0.10132500000000E+006 0.72555465103763E-003 0.28155912026100E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.47291316754636E+003 0.47167865689735E-003
  55 0.39153361164876E-001 0.16573746552349E-004 0.53509211607880E-013 0.11701220986396E-012 0.21548269396509E+000 0.33312926071016E-009 0.11488946296912E-001 0.12377190146113E-004 0.58464333186632E-016 0.46100007874588E-017 0.57446835531892E-008 0.22789947862633E-001 0.13809192078932E-002 0.48213980088459E-002 0.39859496823006E-012 0.88624909708419E-004 0.34172839408165E-008 0.34595432382019E-004 0.43262682152942E-011 0.31039125845248E-004 -.15121362972264E-020 0.10432321204443E-008 0.74385287371077E+000 -.53564637188492E-025 0.47774379964213E+003 0.50231375156131E-002 -.11771071347169E+003 0.28366051540586E-001 0.10132500000000E+006 0.71817832614704E-003 0.28154344244821E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.47774379964213E+003 0.54372607622304E-003
  56 0.41138183225257E-001 0.16792952440499E-004 0.64922902992749E-013 0.14636002620034E-012 0.21509449924434E+000 0.37547007059147E-009 0.11778640567109E-001 0.12743064039205E-004 0.74566440980436E-016 0.59156162873140E-017 0.65576440174821E-008 0.22668980533870E-001 0.14225178817010E-002 0.50028967194921E-002 0.46835439874681E-012 0.91944622883720E-004 0.38614037461658E-008 0.35894473799743E-004 0.50341305940620E-011 0.32309503676959E-004 -.15451429826033E-020 0.10747442911456E-008 0.74384276856167E+000 -.54648203931834E-025 0.48260222531352E+003 0.50231375156131E-002 -.11754049794640E+003 0.28366051540586E-001 0.10132500000000E+006 0.71090876932548E-003 0.28152777908849E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.48260222531352E+003 0.62529352703610E-003
