[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.80, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 258 0.66150597342275E+000 0.41122685120805E-004 0.35713458011468E-005 0.19103508008317E-003 0.44717324863377E-001 0.15896413123431E-002 0.98939374778995E-001 0.16632470672272E-005 0.40584447723456E-020 0.19450538185480E-021 0.20378582151585E-019 0.64982384870434E-020 0.13435261981161E-002 0.12030561907537E+000 0.46637521438016E-010 0.31163794940722E-012 0.70249673355735E-020 -.48541611805792E-027 -.39698323326178E-032 -.31228530801408E-031 0.32667581600662E-009 0.97019165129173E-005 0.73285741912359E+000 0.26476548752046E-022 0.19889010671266E+004 0.32418427810144E-001 -.20600846565575E+003 0.44626161664214E-001 0.10132500000000E+006 0.17038405847474E-003 0.27807388353828E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19889010671266E+004 0.20611221131706E+001
 259 0.69408895399232E+000 0.38938739904281E-004 0.32857524229680E-005 0.18073297650811E-003 0.44682236133859E-001 0.15486141110629E-002 0.98988044170722E-001 0.16126145825254E-005 0.34822713045132E-020 0.16694393016420E-021 0.17895234576213E-019 0.58608954238067E-020 0.12722123418661E-002 0.12041812540598E+000 0.40665150357752E-010 0.28025109770855E-012 0.58115352870800E-020 -.14915470505288E-027 -.13217569622692E-032 -.25010893325772E-031 0.31556548992149E-009 0.99948130667471E-005 0.73285620258352E+000 0.26605977161217E-022 0.19901113043011E+004 0.32418427810144E-001 -.20595012937463E+003 0.44626161664229E-001 0.10132500000000E+006 0.17029390495595E-003 0.27809586639063E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19901113043011E+004 0.18337562548490E+001
 260 0.72713341917999E+000 0.36965882181476E-004 0.30352136879262E-005 0.17144757809202E-003 0.44651139926335E-001 0.15104575325524E-002 0.99032366424088E-001 0.15676287293301E-005 0.30087540178045E-020 0.14429372044878E-021 0.15811601298284E-019 0.53122447712678E-020 0.12076090909377E-002 0.12052002496643E+000 0.35693429327372E-010 0.25328557243130E-012 0.48531248784502E-020 -.45651951728228E-028 -.50209300003848E-033 -.20625623738624E-031 0.30514620139722E-009 0.10279506823658E-004 0.73285510590905E+000 0.26560017157501E-022 0.19912079602720E+004 0.32418427810144E-001 -.20589971217796E+003 0.44626161664244E-001 0.10132500000000E+006 0.17021235030941E-003 0.27811585687282E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19912079602720E+004 0.16357427630030E+001
 261 0.76060175282555E+000 0.35182354651524E-004 0.28149196844679E-005 0.16307023349015E-003 0.44623556619096E-001 0.14749976631282E-002 0.99072758346626E-001 0.15276635924512E-005 0.26177165669486E-020 0.12558823180973E-021 0.14055830143574E-019 0.48384468295056E-020 0.11490578937490E-002 0.12061235736513E+000 0.31534792815106E-010 0.23004828982125E-012 0.40904131064226E-020 -.13976067682320E-028 -.21666570719331E-033 -.14091564466476E-031 0.29540088463152E-009 0.10556280258454E-004 0.73285412033343E+000 0.26469422814446E-022 0.19922025007951E+004 0.32418427810144E-001 -.20585600149746E+003 0.44626161664260E-001 0.10132500000000E+006 0.17013850327664E-003 0.27813404477442E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19922025007951E+004 0.14627544282091E+001
 262 0.79441315950904E+000 0.33570614498686E-004 0.26209983919313E-005 0.15551334310434E-003 0.44599087073039E-001 0.14421052305531E-002 0.99109554007025E-001 0.14921978130257E-005 0.22935589372367E-020 0.11008073320950E-021 0.12571637855623E-019 0.44284583003689E-020 0.10960198927608E-002 0.12069597874331E+000 0.28043460081068E-010 0.20998432944347E-012 0.34795650802731E-020 -.42711189708668E-029 -.70351745319658E-034 -.77154757547979E-032 0.28631753020827E-009 0.10825151747378E-004 0.73285323243318E+000 0.26559767763855E-022 0.19931042190855E+004 0.32418427810144E-001 -.20581801292233E+003 0.44626161664276E-001 0.10132500000000E+006 0.17007164134107E-003 0.27815058279418E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19931042190855E+004 0.13113204316502E+001
 263 0.82850060577435E+000 0.32113985464343E-004 0.24500234231122E-005 0.14869468691415E-003 0.44577369983934E-001 0.14116364194639E-002 0.99143071322698E-001 0.14607405198763E-005 0.20236802433884E-020 0.97168440708802E-022 0.11312524300085E-019 0.40728350435823E-020 0.10479821066076E-002 0.12077170054495E+000 0.25100387108423E-010 0.19261868757999E-012 0.29870333831205E-020 -.12594014310656E-029 -.35346099892591E-034 -.35438858569306E-032 0.27787402117783E-009 0.11086249203247E-004 0.73285243363366E+000 0.26587175271463E-022 0.19939218514734E+004 0.32418427810144E-001 -.20578492100411E+003 0.44626161664294E-001 0.10132500000000E+006 0.17001109076751E-003 0.27816561815810E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19939218514734E+004 0.11784518295711E+001
 264 0.86278141569226E+000 0.30797898265837E-004 0.22991022768359E-005 0.14254285296287E-003 0.44558095411209E-001 0.13834610657081E-002 0.99173585895798E-001 0.14328588781961E-005 0.17980982343812E-020 0.86374039652297E-022 0.10240977147976E-019 0.37637626026596E-020 0.10044955706636E-002 0.12084023127871E+000 0.22610430565970E-010 0.17755821431789E-012 0.25874036348530E-020 -.32313382989450E-030 -.23143541528495E-034 -.10775164151212E-032 0.27004723615515E-009 0.11339590546308E-004 0.73285171818215E+000 0.26918299318832E-022 0.19946629625149E+004 0.32418427810144E-001 -.20575605432870E+003 0.44626161664311E-001 0.10132500000000E+006 0.16995627048027E-003 0.27817927998646E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19946629625149E+004 0.10616641447202E+001
 265 0.89712035733105E+000 0.29610553809992E-004 0.21658870742747E-005 0.13699990425300E-003 0.44541002006194E-001 0.13574816395038E-002 0.99201321595487E-001 0.14081899247897E-005 0.16089983299493E-020 0.77323961070649E-022 0.93272092077859E-020 0.34949242167127E-020 0.96519028402361E-003 0.12090216020422E+000 0.20498582044174E-010 0.16448506718929E-012 0.22615022072067E-020 -.54422712786864E-031 -.15093700683132E-034 -.14969264932123E-033 0.26281969991013E-009 0.11584941015857E-004 0.73285107451101E+000 0.26902681007071E-022 0.19953337590770E+004 0.32418427810144E-001 -.20573084650990E+003 0.44626161664330E-001 0.10132500000000E+006 0.16990670296608E-003 0.27819167258903E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19953337590770E+004 0.95893842843381E+000
 266 0.93139745276669E+000 0.28540215016451E-004 0.20482261457925E-005 0.13200878233888E-003 0.44525840744406E-001 0.13335793517821E-002 0.99226509016991E-001 0.13863835015521E-005 0.14499072179275E-020 0.69708803595437E-022 0.85458764771078E-020 0.32607292851194E-020 0.92969361713148E-003 0.12095808196949E+000 0.18701761814449E-010 0.15311871222096E-012 0.19942043541452E-020 0.30164651541634E-032 -.10476010079117E-034 -.85753816252376E-034 0.25616520911809E-009 0.11822264228855E-004 0.73285048915394E+000 0.27153941185521E-022 0.19959404982580E+004 0.32418427810144E-001 -.20570877884685E+003 0.44626161664349E-001 0.10132500000000E+006 0.16986191007008E-003 0.27820290223320E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19959404982580E+004 0.86846090325108E+000
 267 0.96556248160703E+000 0.27574241875778E-004 0.19440422357002E-005 0.12750886140690E-003 0.44512367809970E-001 0.13115927604480E-002 0.99249403412989E-001 0.13670853450184E-005 0.13153364358154E-020 0.63266253645245E-022 0.78747800138185E-020 0.30560401627508E-020 0.89760463868915E-003 0.12100863131259E+000 0.17165449450547E-010 0.14320247965304E-012 0.17733460652828E-020 0.12991867878522E-031 -.97797703762940E-035 -.83508032620340E-034 0.25004327599337E-009 0.12051950423105E-004 0.73284995361667E+000 0.27336286686824E-022 0.19964899042824E+004 0.32418427810144E-001 -.20568938412047E+003 0.44626161664368E-001 0.10132500000000E+006 0.16982138306813E-003 0.27821308671793E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19964899042824E+004 0.78853308699732E+000
 268 0.99959470342745E+000 0.26700860973348E-004 0.18515043938494E-005 0.12344395546546E-003 0.44500365384252E-001 0.12913571870839E-002 0.99270245562372E-001 0.13499740682308E-005 0.12008337431281E-020 0.57783515980262E-022 0.72954828836318E-020 0.28764488974082E-020 0.86854792178375E-003 0.12105440086442E+000 0.15844793163302E-010 0.13451689870911E-012 0.15894453499909E-020 0.13680251636299E-031 -.93702621359160E-035 -.83775938624471E-034 0.24441080862647E-009 0.12274515878442E-004 0.73284946200892E+000 0.27345507042857E-022 0.19969882514102E+004 0.32418427810144E-001 -.20567226826368E+003 0.44626161664388E-001 0.10132500000000E+006 0.16978464954593E-003 0.27822233753629E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19969882514102E+004 0.71767545434908E+000
 269 0.10334797747878E+001 0.25909734623537E-004 0.17690597868610E-005 0.11976486625207E-003 0.44489646041873E-001 0.12727209201384E-002 0.99289248714872E-001 0.13347710762062E-005 0.11028488538405E-020 0.53090894742030E-022 0.67930024085461E-020 0.27182833584497E-020 0.84219174358965E-003 0.12109591397750E+000 0.14703614484701E-010 0.12687961811874E-012 0.14351840803888E-020 0.12670593985239E-031 -.90279874323421E-035 -.84493290912694E-034 0.23922716569375E-009 0.12490458736800E-004 0.73284900945750E+000 0.27237955377383E-022 0.19974410676131E+004 0.32418427810144E-001 -.20565710531306E+003 0.44626161664409E-001 0.10132500000000E+006 0.16975129439980E-003 0.27823075359676E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19974410676131E+004 0.65464227613227E+000
 270 0.10672051857878E+001 0.25191855449758E-004 0.16953958049676E-005 0.11642883646855E-003 0.44480049272603E-001 0.12555464870447E-002 0.99306600221245E-001 0.13212364301136E-005 0.10185446671693E-020 0.49052773068823E-022 0.63551543547284E-020 0.25784895375953E-020 0.81824568090920E-003 0.12113362877328E+000 0.13712686482669E-010 0.12013934576072E-012 0.13048848119394E-020 0.11484461435432E-031 -.87104656178259E-035 -.84005912604121E-034 0.23445487398884E-009 0.12700235994956E-004 0.73284859175649E+000 0.27027944702852E-022 0.19978531856678E+004 0.32418427810144E-001 -.20564362470995E+003 0.44626161664430E-001 0.10132500000000E+006 0.16972095550143E-003 0.27823842179117E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19978531856678E+004 0.59838830998335E+000
 271 0.11007592786229E+001 0.24539363747037E-004 0.16293993069822E-005 0.11339864486187E-003 0.44471437370223E-001 0.12397094953278E-002 0.99322464986860E-001 0.13091633487736E-005 0.94564076264879E-021 0.45560134514586E-022 0.59719799997220E-020 0.24545177658412E-020 0.79645533320120E-003 0.12116794654362E+000 0.12848266268811E-010 0.11417006777571E-012 0.11941079804727E-020 0.10408013952715E-031 -.83152765247072E-035 -.70632174108690E-034 0.23005956469309E-009 0.12904263312998E-004 0.73284820519316E+000 0.26908532889886E-022 0.19982288375826E+004 0.32418427810144E-001 -.20563160026773E+003 0.44626161664451E-001 0.10132500000000E+006 0.16969331632623E-003 0.27824541850651E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19982288375826E+004 0.54803328059785E+000
 272 0.11341321103612E+001 0.23945362747596E-004 0.15701205080935E-005 0.11064170403449E-003 0.44463691671165E-001 0.12250968160482E-002 0.99336989041416E-001 0.12983729665459E-005 0.88229075315016E-021 0.42524702740893E-022 0.56352837174220E-020 0.23442262911645E-020 0.77659678368905E-003 0.12119922045623E+000 0.12090926389945E-010 0.10886617389324E-012 0.10993511113214E-020 0.94774353865856E-032 -.79482009582144E-035 -.55532268508269E-034 0.22600965161988E-009 0.13102923775253E-004 0.73284784650921E+000 0.26718977256354E-022 0.19985717501943E+004 0.32418427810144E-001 -.20562084148233E+003 0.44626161664473E-001 0.10132500000000E+006 0.16966809861557E-003 0.27825181125369E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19985717501943E+004 0.50283106867827E+000
 273 0.11673156755509E+001 0.23403780086924E-004 0.15167453728972E-005 0.10812938039054E-003 0.44456709593930E-001 0.12116053599755E-002 0.99350302169936E-001 0.12887102317903E-005 0.82699028121429E-021 0.39874545686265E-022 0.53382822585570E-020 0.22458072141856E-020 0.75847234383460E-003 0.12122776227563E+000 0.11424673634755E-010 0.10413871603082E-012 0.10178293067141E-020 0.86913344855281E-032 -.72694534644488E-035 -.12888540447413E-033 0.22227612357048E-009 0.13296572606137E-004 0.73284751283420E+000 0.26959481131387E-022 0.19988852172370E+004 0.32418427810144E-001 -.20561118694965E+003 0.44626161664495E-001 0.10132500000000E+006 0.16964505683831E-003 0.27825765989017E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19988852172370E+004 0.46214596270320E+000
 274 0.12003041789500E+001 0.22909252122929E-004 0.14685732354331E-005 0.10583642890269E-003 0.44450402180242E-001 0.11991410197566E-002 0.99362520102300E-001 0.12800404574231E-005 0.77850625214056E-021 0.37550694566922E-022 0.50753305256217E-020 0.21577272736028E-020 0.74190695917103E-003 0.12125384804098E+000 0.10836265148077E-010 0.99912422367502E-013 0.94731164309947E-021 0.80076142548202E-032 -.67773058919157E-035 -.26097030201649E-033 0.21883234400331E-009 0.13485541636912E-004 0.73284720163143E+000 0.26969955264680E-022 0.19991721594470E+004 0.32418427810144E-001 -.20560249921374E+003 0.44626161664518E-001 0.10132500000000E+006 0.16962397358707E-003 0.27826301765028E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19991721594470E+004 0.42543362853973E+000
 275 0.12330946073859E+001 0.22457023918770E-004 0.14249982979029E-005 0.10374050883840E-003 0.44444692058379E-001 0.11876176830986E-002 0.99373746388138E-001 0.12722463618446E-005 0.73582184348814E-021 0.35504516754635E-022 0.48417048052431E-020 0.20786799454045E-020 0.72674512820484E-003 0.12127772289009E+000 0.10314671805657E-010 0.96123286335599E-013 0.88599790668949E-021 0.72476756125229E-032 -.64539902596710E-035 -.41407906939185E-033 0.21565384072210E-009 0.13670143967571E-004 0.73284691070464E+000 0.27149394844198E-022 0.19994351756034E+004 0.32418427810144E-001 -.20559466076012E+003 0.44626161664541E-001 0.10132500000000E+006 0.16960465568914E-003 0.27826793203941E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19994351756034E+004 0.39222574382376E+000
 276 0.12656855351422E+001 0.22042886321362E-004 0.13854964619913E-005 0.10182187285269E-003 0.44439511929115E-001 0.11769569048320E-002 0.99384073512295E-001 0.12652259255388E-005 0.69809546727587E-021 0.33695755300260E-022 0.46334410813248E-020 0.20075500390686E-020 0.71284890516744E-003 0.12129960425388E+000 0.98506784132398E-011 0.92716782498048E-013 0.83242777424572E-021 0.39280949624193E-032 -.61599794686325E-035 -.58377816770183E-033 0.21271825936504E-009 0.13850670556582E-004 0.73284663811993E+000 0.27400152065984E-022 0.19996765750190E+004 0.32418427810144E-001 -.20558757087414E+003 0.44626161664564E-001 0.10132500000000E+006 0.16958693169675E-003 0.27827244537390E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19996765750190E+004 0.36211872307832E+000
 277 0.12980767575156E+001 0.21663108520514E-004 0.13496131173303E-005 0.10006304064692E-003 0.44434803135169E-001 0.11670872676293E-002 0.99393584168292E-001 0.12588903105043E-005 0.66462721599032E-021 0.32090925842931E-022 0.44471989768241E-020 0.19433825398407E-020 0.70009576406290E-003 0.12131968524739E+000 0.94365509017929E-011 0.89646304167234E-013 0.78540943172932E-021 -.40215605089575E-031 -.60075682033123E-035 -.77362349138777E-033 0.21000521429718E-009 0.14027391205811E-004 0.73284638215412E+000 0.27578003729935E-022 0.19998984126056E+004 0.32418427810144E-001 -.20558114293107E+003 0.44626161664588E-001 0.10132500000000E+006 0.16957064921631E-003 0.27827659538791E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.19998984126056E+004 0.33476364024033E+000
 278 0.13302697758048E+001 0.21314371404956E-004 0.13169521883987E-005 0.98448480576700E-004 0.44430514394855E-001 0.11579435778468E-002 0.99402352535322E-001 0.12531619370198E-005 0.63483166932414E-021 0.30662017300091E-022 0.42801487904525E-020 0.18853558003036E-020 0.68837651327375E-003 0.12133813793872E+000 0.90657625061728E-011 0.86871824616215E-013 0.74396365038638E-021 -.41798026554721E-030 -.64355333286813E-035 -.99270776161684E-033 0.20749608191988E-009 0.14200558567740E-004 0.73284614129866E+000 0.27437890823514E-022 0.20001025229855E+004 0.32418427810144E-001 -.20557530232946E+003 0.44626161664613E-001 0.10132500000000E+006 0.16955567233762E-003 0.27828041584926E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20001025229855E+004 0.30985742459681E+000
 279 0.13622680233433E+001 0.20993714511084E-004 0.12871674407960E-005 0.96964358939316E-004 0.44426600854856E-001 0.11494662636597E-002 0.99410445236875E-001 0.12479729175174E-005 0.60821681096924E-021 0.29385484662959E-022 0.41298833233610E-020 0.18327605359644E-020 0.67759372349698E-003 0.12135511574180E+000 0.87327806257042E-011 0.84358847093048E-013 0.70728115141273E-021 -.28097651733558E-029 -.11023918364429E-034 -.12364484896427E-032 0.20517384079571E-009 0.14370408713644E-004 0.73284591434280E+000 0.27402196163676E-022 0.20002905459323E+004 0.32418427810144E-001 -.20556998499586E+003 0.44626161664638E-001 0.10132500000000E+006 0.16954187972193E-003 0.27828393703195E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20002905459323E+004 0.28713617666717E+000
 280 0.13940714637004E+001 0.20698536418588E-004 0.12599593496146E-005 0.95598531854194E-004 0.44423023645174E-001 0.11416020343553E-002 0.99417921197915E-001 0.12432644441662E-005 0.58437065566373E-021 0.28241610418738E-022 0.39943659525304E-020 0.17849892436565E-020 0.66766171149145E-003 0.12137075352383E+000 0.84329382781433E-011 0.82077865213207E-013 0.67469406161748E-021 -.16465105040389E-028 -.36404804120142E-034 -.15138717309984E-032 0.20302325837549E-009 0.14537139668551E-004 0.73284570024396E+000 0.27297113016723E-022 0.20004639261930E+004 0.32418427810144E-001 -.20556513557266E+003 0.44626161664663E-001 0.10132500000000E+006 0.16952916453373E-003 0.27828718563751E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20004639261930E+004 0.26637228751323E+000
 281 0.14256682858189E+001 0.20426602199757E-004 0.12350728010942E-005 0.94340553014741E-004 0.44419749080011E-001 0.11343045697608E-002 0.99424831692177E-001 0.12389863178432E-005 0.56295014376460E-021 0.27213973143311E-022 0.38718860464880E-020 0.17415263629195E-020 0.65850616789330E-003 0.12138516874440E+000 0.81623253877819E-011 0.80003875076678E-013 0.64565294271410E-021 -.87569360885660E-028 -.14908549462043E-033 -.18299027523560E-032 0.20103109295353E-009 0.14700892827620E-004 0.73284549742933E+000 0.26970704234481E-022 0.20006239203367E+004 0.32418427810144E-001 -.20556070452823E+003 0.44626161664688E-001 0.10132500000000E+006 0.16951743379630E-003 0.27829018473883E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.20006239203367E+004 0.24737046052280E+000
