[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.95, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
  24 -.46425837173906E-002 0.17977762296050E-003 0.58763817420252E-011 0.18277803227418E-008 0.21878157435238E+000 0.91891133726242E-007 0.40810924848821E-002 0.18921065446480E-004 0.18774868614107E-011 0.11511605745092E-012 0.52325031681604E-006 0.49233979703582E-001 0.10501125025786E-002 0.40649932508599E-003 0.42283340393276E-010 0.34819042503552E-004 0.17557775531427E-005 0.18057134552508E-004 0.43439291290967E-008 0.29988377133328E-004 0.59699233240111E-017 0.60820215918207E-008 0.72616279516601E+000 0.15730774592730E-039 0.35240259458764E+003 0.41909795435389E-001 -.23291659508368E+003 0.52553827797940E-001 0.10132500000000E+006 0.95544806149812E-003 0.27628941292560E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.35240259458764E+003 0.19371270736084E+000
  25 -.40397531468353E-002 0.18553454374217E-003 0.80375113422640E-011 0.20926392272991E-008 0.21851603014444E+000 0.10501789855079E-006 0.44311190149611E-002 0.20767249624487E-004 0.24025961270917E-011 0.14922784961407E-012 0.59506831036261E-006 0.49014596387075E-001 0.11548808792715E-002 0.45943805619609E-003 0.54474734339487E-010 0.39191218234531E-004 0.20607247188244E-005 0.20376257990491E-004 0.54325838603598E-008 0.34190171312946E-004 0.64835225562094E-017 0.66926423908163E-008 0.72612110098330E+000 0.85546481937550E-040 0.35719697787603E+003 0.41909795435389E-001 -.23227288442194E+003 0.52553827797940E-001 0.10132500000000E+006 0.94251428005261E-003 0.27625730923658E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.35719697787603E+003 0.23430768875659E+000
  26 -.34655245559344E-002 0.19121762100810E-003 0.11010347702366E-010 0.23896656865935E-008 0.21823567517756E+000 0.11933432734501E-006 0.47880480512312E-002 0.22672489955029E-004 0.30461668117020E-011 0.19164184009388E-012 0.67432148398779E-006 0.48795514977401E-001 0.12632338944740E-002 0.51556648722775E-003 0.69310817018283E-010 0.43797082120332E-004 0.23943254480252E-005 0.22832443716099E-004 0.67226376466810E-008 0.38684491249042E-004 0.70159990655034E-017 0.73244062414349E-008 0.72607955278253E+000 0.29384121971098E-040 0.36211371578888E+003 0.41909795435389E-001 -.23162598505485E+003 0.52553827797940E-001 0.10132500000000E+006 0.92960547764750E-003 0.27622419190385E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.36211371578888E+003 0.28089326463290E+000
  27 -.29163777249172E-002 0.19684122316582E-003 0.15158551497148E-010 0.27227864915108E-008 0.21794067686681E+000 0.13493297251699E-006 0.51517790456046E-002 0.24636713692330E-004 0.38310820362057E-011 0.24410372359741E-012 0.76170655019821E-006 0.48576618451662E-001 0.13751555547567E-002 0.57490527702524E-003 0.87234095595397E-010 0.48634993859494E-004 0.27571208985265E-005 0.25426664699470E-004 0.82431091238742E-008 0.43475713481675E-004 0.75688586327438E-017 0.79772077430455E-008 0.72603817668525E+000 -.13958188799023E-040 0.36715117729001E+003 0.41909795435389E-001 -.23097521682217E+003 0.52553827797940E-001 0.10132500000000E+006 0.91673761848579E-003 0.27619005777714E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.36715117729001E+003 0.33418911349190E+000
  28 -.23894065103553E-002 0.20241726705038E-003 0.21028778166124E-010 0.30963874056827E-008 0.21763119163615E+000 0.15191497821527E-006 0.55222090027342E-002 0.26659888069712E-004 0.47842625567901E-011 0.30869157943416E-012 0.85796804576324E-006 0.48357804442691E-001 0.14906301845345E-002 0.63747410819823E-003 0.10874999372624E-009 0.53703183958768E-004 0.31495457807631E-005 0.28159866462870E-004 0.10026788075315E-007 0.48568075965865E-004 0.81437380323081E-017 0.86509438877162E-008 0.72599700100639E+000 -.46843573269867E-040 0.37230769203204E+003 0.41909795435389E-001 -.23031995526803E+003 0.52553827797940E-001 0.10132500000000E+006 0.90392562131564E-003 0.27615490924226E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.37230769203204E+003 0.39503109036675E+000
  29 -.18821675767212E-002 0.20795590164313E-003 0.29433305288275E-010 0.35153844026314E-008 0.21730735742885E+000 0.17039183144055E-006 0.58992456700380E-002 0.28742071467159E-004 0.59373965219620E-011 0.38787837115666E-012 0.96390484004445E-006 0.48138974791397E-001 0.16096461177616E-002 0.70329366790041E-003 0.13443679290356E-009 0.58999910802458E-004 0.35719364448646E-005 0.31033051865928E-004 0.12110781786197E-007 0.53965836723081E-004 0.87424460862855E-017 0.93455355215318E-008 0.72595605417654E+000 -.71142323553588E-040 0.37758172653909E+003 0.41909795435389E-001 -.22965960078026E+003 0.52553827797940E-001 0.10132500000000E+006 0.89118295387503E-003 0.27611875189145E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.37758172653909E+003 0.46439922334388E+000
  30 -.13924910592018E-002 0.21346693606500E-003 0.41561502445837E-010 0.39853906864307E-008 0.21696922769252E+000 0.19049093210883E-006 0.62828833476174E-002 0.30883817569749E-004 0.73280833952387E-011 0.48462582018076E-012 0.10803981380040E-005 0.47919991076244E-001 0.17322199188782E-002 0.77239958552659E-003 0.16496336269557E-009 0.64524564389846E-004 0.40246193917340E-005 0.34047887005647E-004 0.14537592220770E-007 0.59674430181903E-004 0.93671121261511E-017 0.10061068721984E-007 0.72591535643715E+000 -.88346546114962E-040 0.38297294990637E+003 0.41909795435389E-001 -.22899344219255E+003 0.52553827797940E-001 0.10132500000000E+006 0.87851924343944E-003 0.27608158628216E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.38297294990637E+003 0.54346378369880E+000
  31 -.91806678589314E-003 0.21896428408929E-003 0.59139677271468E-010 0.45132799265073E-008 0.21661648392975E+000 0.21237641933582E-006 0.66735099474800E-002 0.33087913909237E-004 0.90025334302366E-011 0.60259280560471E-012 0.12085297843147E-005 0.47700505521216E-001 0.18584975435605E-002 0.84490241393078E-003 0.20113823953092E-009 0.70282370807155E-004 0.45083186827787E-005 0.37209312766518E-004 0.17358457375432E-007 0.65705512891064E-004 0.10020750161457E-016 0.10798385647796E-007 0.72587488908471E+000 -.99572454674129E-040 0.38848659972961E+003 0.41909795435389E-001 -.22832012892308E+003 0.52553827797940E-001 0.10132500000000E+006 0.86593087655091E-003 0.27604337673745E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.38848659972961E+003 0.63370146071356E+000
  32 -.45561648650550E-003 0.22447622804567E-003 0.84703816794776E-010 0.51087673664035E-008 0.21624768008604E+000 0.23630649564676E-006 0.70726752248842E-002 0.35363866555396E-004 0.11022637535288E-010 0.74666995482643E-012 0.13499220440891E-005 0.47479552958547E-001 0.19890138547094E-002 0.92114672276802E-003 0.24404559793990E-009 0.76296697680510E-004 0.50252743892065E-005 0.40532470285962E-004 0.20642867040571E-007 0.72090529630755E-004 0.10708735039350E-016 0.11560600871422E-007 0.72583452220517E+000 -.10516226496658E-039 0.39414450391148E+003 0.41909795435389E-001 -.22763637078248E+003 0.52553827797940E-001 0.10132500000000E+006 0.85337869431902E-003 0.27600397298282E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.39414450391148E+003 0.73719682007490E+000
  33 0.00000000000000E+000 0.23005814177216E-003 0.12212631355744E-009 0.57873060290269E-008 0.21585915352459E+000 0.26273029846885E-006 0.74841150313888E-002 0.37734129600100E-004 0.13480201131470E-010 0.92407380355630E-012 0.15073261675479E-005 0.47255036354458E-001 0.21250537903022E-002 0.10019454279659E-002 0.29531490106404E-009 0.82626714282231E-004 0.55809547570115E-005 0.44052894234562E-004 0.24497007415189E-007 0.78901137010127E-004 0.11441052307821E-016 0.12355212782023E-007 0.72579392877180E+000 -.10756565696818E-039 0.40000000000000E+003 0.41909795435389E-001 -.22693522872282E+003 0.52553827797940E-001 0.10132500000000E+006 0.84076148323897E-003 0.27596300265754E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.40000000000000E+003 0.85720387844495E+000
  34 0.42817476064903E-003 0.23544374120197E-003 0.17370675524409E-009 0.65225747169155E-008 0.21547031878794E+000 0.29048805180849E-006 0.78875634793550E-002 0.40081553797022E-004 0.16315472168264E-010 0.11310893010239E-011 0.16738061486737E-005 0.47037801448649E-001 0.22598913570937E-002 0.10832878512959E-002 0.35337382872060E-009 0.88955729502315E-004 0.61471410259999E-005 0.47596005081487E-004 0.28786470614279E-007 0.85800146025655E-004 0.12184121202336E-016 0.13142921915355E-007 0.72575509946834E+000 -.10559462044144E-039 0.40576361883590E+003 0.41909795435389E-001 -.22625056225116E+003 0.52553827797940E-001 0.10132500000000E+006 0.82869735613697E-003 0.27592250307597E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.40576361883590E+003 0.98962441161217E+000
  35 0.85153256062139E-003 0.24090449162294E-003 0.24716399070148E-009 0.73580533877570E-008 0.21506242597855E+000 0.32108489331734E-006 0.83027617340553E-002 0.42520396696496E-004 0.19737261245129E-010 0.13837028187499E-011 0.18583191294657E-005 0.46817015880582E-001 0.24000974220323E-002 0.11691193389315E-002 0.42213660061726E-009 0.95588370286280E-004 0.67505563602193E-005 0.51333833297308E-004 0.33780656265909E-007 0.93122920679814E-004 0.12976893424176E-016 0.13962101911416E-007 0.72571612388165E+000 -.10368248285409E-039 0.41171637362999E+003 0.41909795435389E-001 -.22554816694574E+003 0.52553827797940E-001 0.10132500000000E+006 0.81659143681896E-003 0.27588051177861E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.41171637362999E+003 0.11428933769987E+001
  36 0.12670392377963E-002 0.24639746286340E-003 0.34999137338515E-009 0.83003408846974E-008 0.21463865657329E+000 0.35456003037128E-006 0.87262741579493E-002 0.45031051142094E-004 0.23831857866482E-010 0.16892442277772E-011 0.20610241454789E-005 0.46594476285042E-001 0.25445719284174E-002 0.12588224508441E-002 0.50283478490116E-009 0.10247180020503E-003 0.73863337883807E-005 0.55239608163467E-004 0.39541559832663E-007 0.10081993486144E-003 0.13817464836449E-016 0.14806320183769E-007 0.72567737330269E+000 -.10190591314185E-039 0.41780923994003E+003 0.41909795435389E-001 -.22483335738747E+003 0.52553827797940E-001 0.10132500000000E+006 0.80455736180278E-003 0.27583737804452E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.41780923994003E+003 0.13190667971909E+001
  37 0.16736662319943E-002 0.25190307609325E-003 0.49162997452105E-009 0.93591314564158E-008 0.21420073496973E+000 0.39105587945159E-006 0.91563292769695E-002 0.47602876269268E-004 0.28706801047245E-010 0.20568062317529E-011 0.22826182762516E-005 0.46371032232474E-001 0.26927436031211E-002 0.13520745085009E-002 0.59702667301453E-009 0.10957684494654E-003 0.80513826091665E-005 0.59299413561530E-004 0.46149288289856E-007 0.10886577007199E-003 0.14706935147910E-016 0.15672231439451E-007 0.72563904007143E+000 -.10001512821136E-039 0.42401653786921E+003 0.41909795435389E-001 -.22410858879814E+003 0.52553827797940E-001 0.10132500000000E+006 0.79265250951010E-003 0.27579329102783E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.42401653786921E+003 0.15208105000995E+001
  38 0.20715353931755E-002 0.25741636631185E-003 0.68387368094059E-009 0.10547283917225E-007 0.21374935800946E+000 0.43080556133337E-006 0.95922572873954E-002 0.50231209778404E-004 0.34495301151372E-010 0.24976326456261E-011 0.25242724199668E-005 0.46146931493997E-001 0.28444024742731E-002 0.14487643286245E-002 0.70665215869589E-009 0.11689093170870E-003 0.87439031001305E-005 0.63508543630685E-004 0.53703547183625E-007 0.11725262405340E-003 0.15648749655462E-016 0.16558601055127E-007 0.72560120551274E+000 -.97679950066580E-040 0.43032821363592E+003 0.41909795435389E-001 -.22337445531848E+003 0.52553827797940E-001 0.10132500000000E+006 0.78089925701326E-003 0.27574833132307E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.43032821363592E+003 0.17514092973953E+001
  39 0.24611448900797E-002 0.26293775107003E-003 0.94118396050871E-009 0.11880139903169E-007 0.21328480448208E+000 0.47409693603788E-006 0.10033821976980E-001 0.52913539809984E-004 0.41356983405321E-010 0.30252398888860E-011 0.27874166607160E-005 0.45922191984254E-001 0.29994830201896E-002 0.15488670537150E-002 0.83401348922452E-009 0.12440814867670E-003 0.94625378218128E-005 0.67866044286931E-004 0.62319784828262E-007 0.12597987478715E-003 0.16647643389719E-016 0.17465038777671E-007 0.72556390858819E+000 -.94694017459970E-040 0.43674039138103E+003 0.41909795435389E-001 -.22263083381862E+003 0.52553827797940E-001 0.10132500000000E+006 0.76930639044151E-003 0.27570253649403E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.43674039138103E+003 0.20146178370983E+001
  40 0.28430337682948E-002 0.26846873153644E-003 0.12809639937645E-008 0.13375158071188E-007 0.21280724793012E+000 0.52125126449063E-006 0.10480895537474E-001 0.55647575704971E-004 0.49479391404089E-010 0.36555940355039E-011 0.30736107269453E-005 0.45696776870506E-001 0.31579556438672E-002 0.16523788813978E-002 0.98177223559774E-009 0.13212416092192E-003 0.10205913239256E-004 0.72371867725494E-004 0.72126500239802E-007 0.13504853872919E-003 0.17709104327732E-016 0.18391364764406E-007 0.72552717727789E+000 -.90935806545766E-040 0.44325073053383E+003 0.41909795435389E-001 -.22187743503593E+003 0.52553827797940E-001 0.10132500000000E+006 0.75787891113499E-003 0.27565593357150E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.44325073053383E+003 0.23145474707592E+001
  41 0.32176976567085E-002 0.27401070886754E-003 0.17238251371296E-008 0.15051935517731E-007 0.21231685034184E+000 0.57261596515390E-006 0.10933364624446E-001 0.58430660002732E-004 0.59081148450733E-010 0.44074167863680E-011 0.33845009373774E-005 0.45470643978932E-001 0.33197946940454E-002 0.17592973142968E-002 0.11529768539021E-008 0.14003469742561E-003 0.10972497062049E-004 0.77026010068501E-004 0.83264500393777E-007 0.14445956538688E-003 0.18839248374269E-016 0.19337422757052E-007 0.72549103719658E+000 -.86382674909309E-040 0.44985707709628E+003 0.41909795435389E-001 -.22111396165991E+003 0.52553827797940E-001 0.10132500000000E+006 0.74662076445008E-003 0.27560854848936E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.44985707709628E+003 0.26556112104315E+001
  42 0.35855797882832E-002 0.27956479016162E-003 0.22938386279748E-008 0.16932401055299E-007 0.21181378100418E+000 0.62856239490375E-006 0.11391112333509E-001 0.61259636070958E-004 0.70416130119850E-010 0.53025761528846E-011 0.37218101170485E-005 0.45243754974140E-001 0.34849721570678E-002 0.18696171471980E-002 0.13511060006232E-008 0.14813525573296E-003 0.11760567826141E-004 0.81828334388798E-004 0.95886918370869E-007 0.15421347453716E-003 0.20044844030210E-016 0.20303043248374E-007 0.72545551310965E+000 -.81040641420318E-040 0.45655720426501E+003 0.41909795435389E-001 -.22034013822961E+003 0.52553827797940E-001 0.10132500000000E+006 0.73553536043224E-003 0.27556040784180E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.45655720426501E+003 0.30424918133700E+001
  43 0.39470789712699E-002 0.28513184092655E-003 0.30187658742291E-008 0.19041087374920E-007 0.21129821470072E+000 0.68948491660497E-006 0.11854020050424E-001 0.64130845812238E-004 0.83778328954192E-010 0.63665398127136E-011 0.40873380685922E-005 0.45016074356040E-001 0.36534582737600E-002 0.19833308734476E-002 0.15801204592496E-008 0.15642114175089E-003 0.12568217372832E-004 0.86778586233117E-004 0.11015943115176E-006 0.16431037656895E-003 0.21333386690215E-016 0.21288047123675E-007 0.72542062873636E+000 -.74961439697098E-040 0.46334884099876E+003 0.41909795435389E-001 -.21955570763215E+003 0.52553827797940E-001 0.10132500000000E+006 0.72462555893878E-003 0.27551153860054E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.46334884099876E+003 0.34801178825446E+001
  44 0.43025613021479E-002 0.29071261104367E-003 0.39302710815464E-008 0.21405468972543E-007 0.21077032217175E+000 0.75580049742173E-006 0.12321975925161E-001 0.67040179927436E-004 0.99507420411842E-010 0.76288934686305E-011 0.44829678903960E-005 0.44787565300563E-001 0.38252246391535E-002 0.21004308212658E-002 0.18445230880866E-008 0.16488763369517E-003 0.13393366771397E-004 0.91876484608369E-004 0.12626058511001E-006 0.17475014806782E-003 0.22713201936613E-016 0.22292263820705E-007 0.72538640610935E+000 -.68196230132265E-040 0.47022979859635E+003 0.41909795435389E-001 -.21876041636827E+003 0.52553827797940E-001 0.10132500000000E+006 0.71389351167594E-003 0.27546196713362E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.47022979859635E+003 0.39736470196894E+001
  45 0.46523684189396E-002 0.29630782550256E-003 0.50641142195568E-008 0.24056343494751E-007 0.21023026249691E+000 0.82794798332700E-006 0.12794881027554E-001 0.69983125240644E-004 0.11799493913163E-009 0.91239180654457E-011 0.49106727319215E-005 0.44558186797088E-001 0.40002465996651E-002 0.22209109275000E-002 0.21494247043981E-008 0.17353011370231E-003 0.14233780215319E-004 0.97121797387248E-004 0.14438205493452E-006 0.18553257898267E-003 0.24193559268372E-016 0.23315545386219E-007 0.72535286521493E+000 -.60805917955125E-040 0.47719806465339E+003 0.41909795435389E-001 -.21795400354745E+003 0.52553827797940E-001 0.10132500000000E+006 0.70334058563620E-003 0.27541171846364E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.47719806465339E+003 0.45284521200608E+001
  46 0.49968198445618E-002 0.30191819207077E-003 0.64603133725035E-008 0.27028230416662E-007 0.20967818272577E+000 0.90638628528788E-006 0.13272648852004E-001 0.72954780527062E-004 0.13969088243129E-009 0.10891211373906E-010 0.53725182452038E-005 0.44327894070366E-001 0.41785032686884E-002 0.23447669334647E-002 0.25006127333505E-008 0.18234408221775E-003 0.15087068242825E-004 0.10251434823376E-003 0.16472862382860E-006 0.19665738046712E-003 0.25784782358513E-016 0.24357766609804E-007 0.72532002416729E+000 -.52839513961966E-040 0.48425179956853E+003 0.41909795435389E-001 -.21713620102308E+003 0.52553827797940E-001 0.10132500000000E+006 0.69296744821333E-003 0.27536081623783E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.48425179956853E+003 0.51501052444961E+001
  47 0.53362126686514E-002 0.30754436796809E-003 0.81632709474842E-008 0.30359789104156E-007 0.20911422162796E+000 0.99159162136038E-006 0.13755201388663E-001 0.75949859695022E-004 0.16511069782654E-009 0.12976349847111E-010 0.58706615365673E-005 0.44096640596167E-001 0.43599762328628E-002 0.24719956465258E-002 0.29046222213109E-008 0.19132510659001E-003 0.15950685353336E-004 0.10805398305942E-003 0.18751786808562E-006 0.20812410756101E-003 0.27498361219681E-016 0.25418817501697E-007 0.72528789960198E+000 -.44356203705030E-040 0.49138928178172E+003 0.41909795435389E-001 -.21630673938680E+003 0.52553827797940E-001 0.10132500000000E+006 0.68277421785528E-003 0.27530928307987E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.49138928178172E+003 0.58443590864964E+001
  48 0.56708218176131E-002 0.31318693554293E-003 0.10221867767536E-007 0.34094274253369E-007 0.20853851291550E+000 0.10840543613687E-005 0.14242465924562E-001 0.78962707786290E-004 0.19484273496534E-009 0.15431596505088E-010 0.64073497100421E-005 0.43864379677971E-001 0.45446484633223E-002 0.26025942886571E-002 0.33688108920465E-008 0.20046877876144E-003 0.16821929615648E-004 0.11374054047167E-003 0.21297965197302E-006 0.21993208729795E-003 0.29347078518718E-016 0.26498596968380E-007 0.72525650697296E+000 -.35401845239325E-040 0.49860886292408E+003 0.41909795435389E-001 -.21546535282473E+003 0.52553827797940E-001 0.10132500000000E+006 0.67276058239711E-003 0.27525714088071E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.49860886292408E+003 0.66171294750965E+001
  49 0.60009012033021E-002 0.31884639332971E-003 0.12689528780722E-007 0.38280036001550E-007 0.20795118711739E+000 0.11842756821535E-005 0.14734373181043E-001 0.81987333008792E-004 0.22955619260395E-009 0.18316656580368E-010 0.69849189289620E-005 0.43631065329267E-001 0.47325036818897E-002 0.27365601246691E-002 0.39014390373963E-008 0.20977069495512E-003 0.17697945757413E-004 0.11957383461620E-003 0.24135547644368E-006 0.23208037019954E-003 0.31345154503099E-016 0.27597009148454E-007 0.72522586072790E+000 -.26018857265731E-040 0.50590894214574E+003 0.41909795435389E-001 -.21461178179633E+003 0.52553827797940E-001 0.10132500000000E+006 0.66292587719714E-003 0.27520441095854E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.50590894214574E+003 0.74744800985136E+001
  50 0.63266843372501E-002 0.32452313951749E-003 0.15624253576318E-007 0.42971051602471E-007 0.20735237433717E+000 0.12927637609406E-005 0.15230854837257E-001 0.85017441938477E-004 0.27000942892042E-009 0.21699468902624E-010 0.76057920713147E-005 0.43396653413816E-001 0.49235254577837E-002 0.28738898695498E-002 0.45117525986686E-008 0.21922642178728E-003 0.18575728566368E-004 0.12555362862969E-003 0.27289759521012E-006 0.24456766033391E-003 0.33508405398046E-016 0.28713958173625E-007 0.72519597449749E+000 -.16244356147519E-040 0.51328793092031E+003 0.41909795435389E-001 -.21374577690726E+003 0.52553827797940E-001 0.10132500000000E+006 0.65326916654944E-003 0.27515111429315E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.51328793092031E+003 0.84226063926951E+001
  51 0.66483827203934E-002 0.33021741671955E-003 0.19088585523530E-007 0.48227451587950E-007 0.20674221132705E+000 0.14100288228843E-005 0.15731837666335E-001 0.88046460578316E-004 0.31705825274570E-009 0.25656999044304E-010 0.82724707791587E-005 0.43161104344427E-001 0.51176949450245E-002 0.30145780740547E-002 0.52100644072150E-008 0.22883139510884E-003 0.19452122144929E-004 0.13167956384250E-003 0.30786766970887E-006 0.25739215070146E-003 0.35854401881409E-016 0.29849334982105E-007 0.72516686144859E+000 -.61240566332733E-041 0.52074416698918E+003 0.41909795435389E-001 -.21286710892438E+003 0.52553827797940E-001 0.10132500000000E+006 0.64378937852622E-003 0.27509727213156E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.52074416698918E+003 0.94678111681828E+001
  52 0.69661816788512E-002 0.33592920794421E-003 0.23149479481858E-007 0.54115994077549E-007 0.20612085440599E+000 0.15365764316441E-005 0.16237233255041E-001 0.91067536143373E-004 0.37166364034626E-009 0.30275983925354E-010 0.89875182619494E-005 0.42924387789525E-001 0.53149867928199E-002 0.31586140969149E-002 0.60078267351440E-008 0.23858072919517E-003 0.20323814272936E-004 0.13795102771021E-003 0.34653471687359E-006 0.27055122705802E-003 0.38402614436654E-016 0.31002993448170E-007 0.72513853480974E+000 0.42954666898894E-041 0.52827576173210E+003 0.41909795435389E-001 -.21197558702700E+003 0.52553827797940E-001 0.10132500000000E+006 0.63448550074223E-003 0.27504290707567E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.52827576173210E+003 0.10616464190523E+002
  53 0.72802368838192E-002 0.34165813871157E-003 0.27878061537918E-007 0.60710493288546E-007 0.20548849261165E+000 0.16728997986897E-005 0.16746928057746E-001 0.94073550083954E-004 0.43489874191588E-009 0.35653611432705E-010 0.97535370190405E-005 0.42686487145082E-001 0.55153650216460E-002 0.33059789251402E-002 0.69176951230154E-008 0.24846902619656E-003 0.21187335697804E-004 0.14436701547005E-003 0.38917250942323E-006 0.28404115492691E-003 0.41174557705806E-016 0.32174726308435E-007 0.72511100825680E+000 0.15010631161422E-040 0.53588045153735E+003 0.41909795435389E-001 -.21107107721815E+003 0.52553827797940E-001 0.10132500000000E+006 0.62535673969699E-003 0.27498804413838E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.53588045153735E+003 0.11874950135203E+002
  54 0.75906769442556E-002 0.34740348741045E-003 0.33349360696932E-007 0.68092308801475E-007 0.20484534944223E+000 0.18194738083795E-005 0.17260782983970E-001 0.97057196155469E-004 0.50795611523464E-009 0.41898210611895E-010 0.10573155986143E-004 0.42447399532253E-001 0.57187825314904E-002 0.34566445764996E-002 0.79535984699368E-008 0.25849036733767E-003 0.22039080718733E-004 0.15092610463400E-003 0.43605725704700E-006 0.29785700222129E-003 0.44193984141909E-016 0.33364262323510E-007 0.72508429569864E+000 0.25957522117160E-040 0.54355559097844E+003 0.41909795435389E-001 -.21015350445838E+003 0.52553827797940E-001 0.10132500000000E+006 0.61640248971331E-003 0.27493271077206E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.54355559097844E+003 0.13249628527749E+002
  55 0.78976136968375E-002 0.35316434599720E-003 0.39642140965175E-007 0.76351031668498E-007 0.20419166717534E+000 0.19767532887498E-005 0.17778646671120E-001 0.10001114061022E-003 0.59215674176684E-009 0.49130084737666E-010 0.11449040060618E-004 0.42207129505673E-001 0.59251860873763E-002 0.36105776027450E-002 0.91308371292681E-008 0.26863857461873E-003 0.22875353952834E-004 0.15762660840331E-003 0.48746649231769E-006 0.31199294111307E-003 0.47487179217826E-016 0.34571295466834E-007 0.72505841039662E+000 0.37106618434191E-040 0.55129835110595E+003 0.41909795435389E-001 -.20922283031617E+003 0.52553827797940E-001 0.10132500000000E+006 0.60762207579128E-003 0.27487693541691E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.55129835110595E+003 0.14746830641050E+002
  56 0.82011556374385E-002 0.35893985748762E-003 0.46838902801747E-007 0.85585408518171E-007 0.20352768073245E+000 0.21451754485573E-005 0.18300376224917E-001 0.10292821721652E-003 0.68896171689078E-009 0.57482566823024E-010 0.12383920365943E-004 0.41965679446345E-001 0.61345245333603E-002 0.37677451886837E-002 0.10466219288716E-007 0.27890762785531E-003 0.23692428787737E-004 0.16446684231572E-003 0.54367933752406E-006 0.32644279409468E-003 0.51083365972412E-016 0.35795532995326E-007 0.72503336389883E+000 0.48432841488686E-040 0.55910603097137E+003 0.41909795435389E-001 -.20827901625316E+003 0.52553827797940E-001 0.10132500000000E+006 0.59901441462770E-003 0.27482074524097E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.55910603097137E+003 0.16372895322300E+002
